,title_fix,Company,Link,Description,location,work_type,experience,sal_freq,min_sal,max_sal,avg_sal,sal_cat
275,Data Analyst,        Macquarie Group Limited,https://au.indeed.com/rc/clk?jk=73153fadf43b21a5&fccid=ca2285c3548c3efe&vjs=3,"Do you enjoy the challenge of solving complex problems that can have a direct impact on the success of a business?

As a Data Analyst, you’ll join a dynamic digital advice team who are passionate about delivering Macquarie’s next generation robo-advisor.

Working within an agile and collaborative environment, you will contribute to the delivery of leading-edge automated investment advice solutions for forward thinking financial advice practices. Day to day responsibilities will include designing and implementing processes to update and maintain a global securities database as well as identifying and managing new datasets that support and enhance our product offering.

Other tasks will include handling data requests from within the digital advice team and the wider wealth division, as well as assisting the Investment Governance and Investment Strategy teams with oversight, due diligence and research of internal and external funds and investment products.

You’ll have the opportunity to work with the latest software technologies and market data providers, as well as working alongside talented engineers and highly experienced financial professionals to understand problems and deliver game changing solutions to our customers.

Bringing with you a strong interest in financial markets and an analytical mind, you will utilise your skills to support and influence the future of our product offering, making it more efficient and more reliable whilst continually enhancing its’ capabilities. Knowledge of Excel, Python/Pandas or Excel are advantageous but not a requirement.

To start this exciting journey, apply now. For more information, please contact Kiri Evans at Kiri.Evans@macquarie.com

Banking and Financial Services comprises our retail banking and financial services businesses. The group operates predominantly in Australia and is organised into four business divisions: Personal Banking, Wealth Management, Business Banking and Macquarie Leasing. We provide personal banking, wealth management, business banking and vehicle and equipment leasing products and services to retail customers, advisers, brokers, dealer groups and businesses.

Macquarie understands the importance of diversity and inclusion - our long history of success has come from being different. At Macquarie we value the innovation and creativity that diversity of thought brings. The one thing we all have in common is our focus on high performance. If you're capable, motivated and can deliver, we want you on our team.

We facilitate a range of flexible working arrangements within our teams. Talk to us about what flexibility may be available.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
276,Data Analyst,        BNP Paribas,https://au.indeed.com/rc/clk?jk=b6413af1d1f5cdaa&fccid=1392500f835bba92&vjs=3,"The Business Implementation team is responsible for managing the onboarding of new clients, or new services for existing clients, into BNP Paribas (BNPP).
The Data Analyst will undertake activities to migrate data from incumbent custodians and service providers for these clients to BNPP.

Key Responsibilities

Undertaking the sourcing, loading and reconciling of data to be migrated from incumbent custodians and service providers to BNPP.
Coordinating the review and signoff of reconciliations and break analysis with business teams and stakeholders.

Working with incumbent custodians, investment managers, clients and other stakeholders to ensure a smooth and timely data migration/transition.

Utilising advanced data analysis techniques to identify potential risks to timely, quality data migration and reporting.

Acting as the subject matter expert for the HiPortfolio data takeon extracts, transformation, load and reconciliation process.

Leveraging industry and product knowledge to perform data integrity checks and ensure completeness and accuracy of flow of data into IT systems.

Coordinating, reviewing and monitoring the workstream of off-shore teams, ensuring timely delivery of key milestones.

Qualification and experience
Mandatory

Approximately 7+ years in Financial Services, with a strong working knowledge of the custody and investment administration business.

Demonstrated capability in data analysis/manipulation, sound analytical ability and strong stakeholder co-ordination

Strong analytical skills. Ability to break down complex problems into management pieces. Ability to get to the heart of the problem and make provide suggestions for resolution

Experience in working on client onboarding and/or business change projects in the custody and investment administration business.

Knowledge of industry leading data analysis practices / tools

Flexible approach to work, as implementation can occur outside of normal business hours

MS Project, Excel, Word & PowerPoint
Preferable

Previous experience in undertaking data take-ons for new client onboardings in the custody & investment administration business. (Highly preferable)

Sound knowledge of HiPortfolio application

Degree qualified in Business, Accounting or a related discipline; or substantial industry experience in a like role.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
277,Data Analyst,        Westpac Group,https://au.indeed.com/rc/clk?jk=a58b12f5b92d5e09&fccid=3fd7e618c83b6346&vjs=3,"Business Unit: Group Data, Information and Analytics
Reports To: Manager, PL & Payments Analytics
Number of Direct Reports: 0

The purpose of this role:

Accountable for delivering analytics that optimises the overall performance of the Consumer Finance Product portfolios, in particular Personal Loans, Line of Credits and Overdrafts. The role sits within the Information and Analytics unit of Group Data which predominantly supports Product Management and other teams.

Key Accountabilities

In this role your duties will include, but not necessarily be limited to, the following:
Develop and implement analytical capabilities to enable business partners to self-serve data and deliver one source of truth.
Conduct analysis and provide insights and recommendations to assist with decision making.
Understand business requirements and advise the best way to fulfil these with the data and tools available.
Identify, Investigate and resolve data quality issues to achieve desired business outcomes.
Attend to individual requests for information and/or assistance. Requests can vary from small analytical requests to deep dive which involves participation in discussions with stakeholders.
Effective communication and management of internal and external stakeholders.
Presentations to business partners.

Position Requirements

To be successful in this role you will have the following skills, experience, education and/or expertise:
Tertiary qualifications (Maths/Statistics/Quantitative/Business/IT) or equivalent business experience.
Strong technical working knowledge of SAS is essential, Teradata SQL and experience in Microsoft Office applications.
Sound communication, influencing and negotiation skills.
Sound stakeholder management experience.
Proven ability in prioritising, problem solving and decision making.
Ability to turn quantitative and qualitative analysis into business insights, opportunities and solutions.
Use of data warehouses and core databases, with knowledge of Westpac and St George data and systems an advantage.
Consumer Finance product knowledge and business acumen preferred.
Two or more years’ experience in an analyst role.
Previous experience with P&L, balance sheet analysis and interpretation an advantage.
What’s it like to work there?
As well as good pay and a great culture, joining the Westpac family means you’ll get lots of perks including some of the best banking, wealth and insurance benefits in the market. We back our employees by helping them work towards industry-recognised qualifications, using online learning, training modules and career planning tools for you to grow with us. We’ll even pay you to do volunteer or community work.

How do I apply?
As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
278,Data Analyst,        KPMG,https://au.indeed.com/rc/clk?jk=8ec940d6985e21c3&fccid=2dd390c3a48a7ed0&vjs=3,"Market Research Data Analyst - KPMG Acuity based in our Customer Brand and Marketing Advisory team (Sydney)

Take your consulting experience to the next level by collaborating with sector and technical specialists to build your knowledge and network.
Help to transform client organisations by putting the customer at the heart of everything that they do.
Immerse yourself in our inclusive, diverse and supportive culture.
KPMG Australia is part of a global network providing extensive advisory services across a wide range of industries and sectors. Our people collaborate, share their expertise and create innovation as we partner with clients to solve complex challenges, empower change, create disruption and drive growth. We look for talented people with the potential to make an extraordinary difference for our clients, our firm and our communities.

Do you have a passion for insights that inspire change? Are you curious to understand how people think and behave? Do you love data and insight? Are you interested in working on new challenges every day? If the answer is Yes then you could soon be joining the Customer, Brand and Marketing Advisory at KPMG, one of the fastest growing teams in Australia.

Why now and why us?

90% of global CEOs believe that by 2020 they will be competing on customer experience alone. Help us by being part of a dynamic fast growing team, passionately committed to helping our clients succeed in rising to this challenge.

KPMG’s Customer Brand and Marketing Advisory practice helps our clients to put their customers at the heart of what they do to transform business performance and meet strategic objectives.

In 18 months we’ve assembled a team of inspirational industry leaders, specialists and extraordinary, talented people who are high performers and passionate about what they do.

In 2019 we continue to grow to meet the demand for our unique offer and we’re in great shape to take our consulting practice to the next level. Right now we have a limited number of roles for insightful, hardworking, high performing, customer-focused consultants.

Your Opportunity
Entering a period of growth for the team we’re now looking for a Market Research Data Analyst in KPMG Acuity, our specialist insights advisory team.

Working closely with a small group of researchers, you will have the opportunity to be involved in interesting projects across a wide variety of industries. On a day to day basis you will be actively involved in the full life cycle of research projects, from sample design, questionnaire development and programming through to data analysis and report preparation.

Key responsibilities will include:

Programming and testing online surveys and assisting with fieldwork management tasks such as sample deployment and quota monitoring.
Consulting with internal and external clients on best practice survey design, methodology and implementation.
Assisting researchers with their data processing, analysis and reporting needs.
Support Managers, Director and Partner in delivering client engagements to a consistently high standard of accuracy, project management and timeliness.
Engaging with and building strong relationships with our clients and KPMG teams across a broad range of sectors including financial services, packaged goods, government, technology, telecommunications, and media.
How are you Extraordinary?

At KPMG, we believe diversity of thought, background and unique experience strengthens relationships and delivers meaningful benefits to our people, our clients and communities.

You may already have some experience working with clients or you may be embarking on the first step in your career. Either way we are looking for talented people who will thrive in a high performing team. Your experience and attributes are likely to include:

Familiarity with Market Research software such as ConfirmIT, Qualtrics, SPSS and Q
Knowledge and experience with VBA, JavaScript or other programming languages
Experience with dashboard software such as Tableau and Power BI would be highly advantageous
Strong analytical and problem solving skills
Solid written and verbal communication
Qualifications in IT, marketing or statistics
Proven analytical skills in a market research environment
High level of proficiency with Microsoft Office & strong Excel skills
Excellent communication skills for working in a team environment
A systematic and organised approach to your work
The ability to work independently and to a deadline
Accuracy and attention to detail
Strong numerical skills
Enthusiasm, willingness to learn & reliability are essential
The KPMG Difference

Our people are focused on creating a diverse and dynamic environment that embraces and values differences. We value the variety of unique experiences, qualities and characteristics our people possess and we share and learn from each other.

We are proud to be consistently recognised as an employer of choice for women, and for our achievements in LGBT+ workplace inclusion.

Our commitment to ‘Flexibility’ allows our people to manage the changing demands of work, personal or family life. Explore the links below to hear our people share their experience @ KPMG:


Flexibility empowers wellbeing

Flexibility enables contribution to the community

Flexibility inspires technology & innovation

Flexibility supports family

Make KPMG the clear choice for your career and be Extraordinary!",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
279,Data Analyst,        SSI,https://au.indeed.com/rc/clk?jk=5a9cc5c9bbf397a8&fccid=3322122de9faaef8&vjs=3,"Liverpool Location
Excellent benefits including Salary Packaging
Salesforce CRM experience essential

ABOUT US
SSI is a community organisation and social business that supports newcomers and other Australians to achieve their full potential. We work with all people who have experienced vulnerability, including refugees, people seeking asylum and culturally and linguistically diverse (CALD) communities, to build capacity and enable them to overcome inequality. Our vision is to achieve a society that values the diversity of its people and actively provides support to ensure meaningful social and economic participation and to assist individuals and families reach their potential.
PURPOSE OF THE ROLE
The Data Analyst will prepare reports to monitor the programs performance against the set KPIs and contractual requirements and other targets as set by the management. This position also provides technical advice and support for Employment Services staff at all sites within the service.
YOUR CONTRIBUTION
Your main duties will include:
Ensure that employment and enterprise services programs data is entered in an accurate and timely manner
Manage and maintain data quality error detection system and Perform ad-hoc queries of the relevant database as required
Assist in data security and integrity by participate in quality assurance projects as required
Assist in maintaining employment and enterprise services data management systems and resolving technical and data problems of the Salesforce CRM identified by service staff
Prepare reports to monitor the programs performance against the set KPI and contractual obligations
ABOUT YOU- Selection Criteria
You would be an experienced Data with previous experience using Salesforce CRM as essential. You will have highly developed computer literacy and MS Office skills (intermediate level required). High level of written skills and data reporting as well as Well-developed analytical and organisational skills will be highly important for you to succeed in this role. Your ability to work under pressure and multi-task whilst being a self-motivator with initiative would be highly desirable.
WHAT WE OFFER
We have a fantastic benefits package that promotes work/life balance; something we are very passionate about! This includes a fortnightly Accrued Day Off (ADO) for full time staff, flexible working arrangements and generous salary packaging options so you can increase your take home pay!
We offer the opportunity to engage in meaningful work that makes a real difference to the lives of our clients, their families, carers, and communities.
SSI is passionate about social justice and diversity and is committed to being an EEO employer. We embrace diversity in our workforce and encourage applications from culturally and linguistically diverse backgrounds, including those from Aboriginal, Torres Strait Island heritage and people with lived experience of disability.
We strongly believe in protecting the safety and well-being of children and vulnerable communities and take child protection very seriously. All employees will undergo a National Police Clearance and a Working with Children Check as a condition of employment.
If you require a reasonable adjustment please email talent@ssi.org.au
Applications close date: 17th May 2019",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
280,Data Analyst,        Yodlee,https://au.indeed.com/rc/clk?jk=89a2fc9dee4e390e&fccid=b9f0b8b5ddbb6723&vjs=3,"Bird’s eye view of your role –
Yodlee’s Data Products team is driving innovations in the Financial Services Sector using Big Data. We have a high-caliber, focused and mission-driven culture within our teams. The models we build and the analysis that we derive from financial data matters in crucial cutting-edge business decisions made daily across global financial services firms and provides insight into real world problems.
In this role, you will gain a deep understanding of income and expense transactions, financial classifications, and long-term financial management within the ANZ market. You will participate in customer and partner calls to review requirements and client needs. You will quickly gain an understanding of how local income and expense calculations, and financial management best practices can be leveraged to deliver financial wellness tools to the ANZ market.
This role will allow you to partner with Yodlee analytics teams to review and enhance data categorization for key income and expense transactions. You will develop a specification for both rules based and machine learning-driven enhancements to categorization by defining transaction types. You will also interact closely with the Financial Wellness Product team to provide requirements to localize the financial management tools for the ANZ market. You will perform regular and ongoing analysis of consumer transactions to identify methods for improved categorization, testing and certifying enhancements, and validating performance metrics. You will also work with the Financial Wellness Product team to adapt their products for the ANZ market. This requires you to develop a deep understanding of the ANZ financial management space in order to develop an ongoing ANZ roadmap with the rest of the Financial Wellness Product team.
You will have –
Bachelor’s Degree
2 – 4 years of experience in software-oriented Product Management, preferably in Financial Services
Experience in financial modeling
Knowledge of Financial Services transactions
You will definitely possess these technical skills –
Experience/interest in analyzing data
High attention to detail, especially in regards to data cleansing
Preferred skills –
Product Management Certifications, particularly Pragmatic Marketing
Financial analysis skills
What will you bring –
You will be a thinker, a doer, and someone that likes to solve problems by analyzing data. You possess superb written and oral communication skills. You have analytical skills with a background in financial analysis. You will carefully seek to understand underlying business needs, both at a market level as well as at an individual client/prospect level. You are adaptable and can work successfully in a technical environment as a non-technical leader. You are inquisitive and highly detail-oriented. You are focused on execution and are able to make definitive decisions with limited data in uncertain environments.
What are your performance objectives –
Provide regular and deep analysis of transactions and propose new rules and feedback into machine learning
Analyze transactions and associated enrichment output for accuracy. Tag and label transaction data with accurate and appropriate attributes including, but not limited to, category of transaction, geo, etc.
Define and assess data product performance, identify gaps and incorrect outputs, tag correct values and improve expected performance
Contribute to the Yodlee transaction data enrichment and financial wellness roadmaps
Develop analytics requirements and rules based on the analysis
Ensure analysis output is incorporated into product after review with Data Science and Product Teams
Apply your knowledge and expertise of local and country-wide companies, merchants, types of businesses and nature of transactions towards analysis of the country/region
Bring your local/country/region expertise to highlight financial services nuances, prevalent financial behavior, popular technology choices, etc.
Provide a specific data-oriented approach to developing list of top merchants and companies, details on financial attitude, data sources for identifying long tail of merchants and businesses, etc.
Document your analysis and findings for knowledge base
What’s in it for you? –
Work with transactional data in a dynamic and rapidly growing space both within Fintech as well as Financial Wellness
Gain knowledge that can be applied towards various industries as the use of aggregated transactional data continues to spread and gain increasing popularity
Partner with cutting edge startups and traditional financial institutions
Open culture and technology agnostic which helps you be on top of the big data technology stack",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
281,Data Analyst,        OzMatrix,https://au.indeed.com/company/OzMatrix/jobs/Senior-Bi-Data-Analyst-e34f85c0aa6e5667?fccid=2e5931e324c17ca1&vjs=3,"We are looking for a Sr BI/Data Analyst who has the following knowledge and experience (ideally)Expert in Database/Teradata/SQL/SAS (Base SAS and Enterprise Guide), Microsoft Access and Excel.Must possess good concepts in Business Intelligence and Data warehousingStrong experience of delivering Business Intelligence solutions using: QlikView and Qlik Sense preferredExperience in developing / architecting business intelligence environments, designing backend ETL for data extraction & building data model using Qlik scriptingExperience in sourcing data from ERP and CRM systems with a good understanding of their Data Models and ETL procedures.Hands on experience in scripting, data source integration and advanced user interface and visualisation development in Qlik using various objects & ability to write complex front end scripting or expressionsStrong knowledge on Qlik server architecture and building QVDs and QVWs applying businessJob Types: Full-time, ContractExperience:QlikView and Qlik Sense: 4 years (Preferred)",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
282,Data Analyst,        ServiceNow,https://au.indeed.com/rc/clk?jk=42a864a8ff02744b&fccid=7442885bc0fa7c14&vjs=3,"Compliance & Data Analyst

Location: Sydney

ServiceNow is currently seeking an exceptional analyst to join our Licensing & Use Verification team. Working in Sales Finance, the candidate should be a self-starter, easily able to work cross-functionally with Pricing, Sales, Operations, BI and Engineering teams across the globe to help take our compliance program to the next level. Working as part of a Licensing & Use Verification team, this individual will take responsibility for administering the audit process by running compliance reports, analyzing and interpreting usage, reviewing contractual data to help our customers understand their usage of the ServiceNow platform.
This individual, will also run related projects to automate the current audit processes, including working with stakeholders to gather requirements, workflow optimization, task tracking and follow-up, to application testing and post go-live feedback. A strong background in customer compliance, audit processes, in-depth knowledge and solid understanding of product licensing and usage within a Cloud-based subscription business is required as well as being a seasoned agile project manager.
Responsibilities:
Run compliance and audit reports to identify true-up opportunities
Work closely with sales reps and participate on customer calls where applicable to discuss compliance & usage.
Work with engineering on ways to improve audit & compliance on future developments of the ServiceNow platform.
Meet and take responsibility for all business SLAs related to compliance processes
Maintain ongoing documentation, as well as train other users on compliance and audit processes
Identify manual processes for improvement and automation, assist in developing and executing test plans on new functionality for as a part of UAT
Gather business requirements from stakeholders and develop a detailed understanding of the to-be processes
Analyze project requirements, determine optimal outcomes
Drive projects from start to successful completion, with all development and user teams
Communicate status regularly with stakeholders and executive sponsors
Experience Required:
Minimum 3 years’ experience in a Compliance, Audit and/or Usage Verification role
Strong verbal and written communication and confident presentation skills
Solid understanding of cloud application technologies and concepts
Ability to work well with others, objectivity with excellent attention to detail
Advanced skills using Excel, Word, PowerPoint, and Visio or similar products
Exposure to BI Tools (Tableau) and working with large data sets
Desired Skills & Experiences
Certification in Project Management methodologies
Workflow design, project management, and/or Agile SDLC experience
Prior experience using the ServiceNow platform
Prior experience as a user or administrator of cloud-based License Entitlement, CRM and/or PRM solutions
Willingness to assist wherever help is needed
We provide competitive compensation, generous benefits and a professional atmosphere. This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
283,Data Analyst,        Ecolab,https://au.indeed.com/rc/clk?jk=423da0ee5c450709&fccid=b8df555617879658&vjs=3,"A trusted partner at more than one million customer locations, Ecolab is the global leader in water, hygiene and energy technologies and services that protect people and vital resources. With sales of $14 billion and 44,000 employees, Ecolab delivers comprehensive solutions, for customers in the food, healthcare, energy, hospitality and industrial markets in more than 170 countries around the world.
In this role you will report into the Master Data and Compliance Manager where you will execute analysis of master data integrity across all operating systems.
Your key responsibilities will include:
Handle and coordinate the accurate set up, maintenance and review of various master data elements in Ecolab ANZ business systems within SLA and with correct controls.
Perform day to day administrative tasks include the loading, creating, maintaining, analysing and distributing of data elements
Build relationships with the business users, technical staff and Global Master Data teams to resolve issues associated with Master Data governance
Act as a data steward and consultant to the business to provide education of business processes and guidance on best practice.
Liaise with IT to improve system processes as needed
Execute periodic analysis of master data integrity across all operating systems
Identify process improvement and automation opportunities, Recommend controls and standards to improve quality of data and speed of processes; write improved procedures
 Skills and experience required:
1-3 years experience in Master Data or Business/Data/ERP analyses or IT .
Intermediate level in MS Excel / MS Office
Previous experience with an ERP system such as SAP, JDE Masterpack
Excellent verbal & written communication skills
Team player who likes to connect with own team and others in the business.
Ecolab is an Equal Opportunity Employer, relying on the diversity of our workforce to drive innovation and growth.
At Ecolab, we are dedicated to ensuring our people are provided with an environment geared toward the recognition of achievement, growth, safety and well-being. We also offer our associates opportunities to participate in Ecolab stock ownership, health and well-being subsidies, study subsidies, product and service discounts, and the opportunity to champion community activity programs.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
284,Data Analyst,        Seven West Media,https://au.indeed.com/rc/clk?jk=a233073de6b3003d&fccid=b38b0c2f184c70d8&vjs=3,"Impact Merchandising, a market leader in merchandising print media and part of Pacific Magazines, is currently seeking to appoint a National Workforce Planner and Data Analyst.


A Bit About Us:

Impact is a field merchandising company that ensures big brand marketing initiatives are executed across retailers Australia wide. Impact is committed to delivering speed to market for all its clients and entices consumers to purchase.

Impact Merchandising Pty Ltd has been representing the Australian publishing industry for 20 years and is owned by Pacific Magazines, the publishing arm of the Seven West Media Group. Pacific Magazines is Australia’s most powerful multimedia brand. Delivering three of the top five biggest magazine brands in the country; Better Homes & Gardens, New Idea and That’s Life.


Our Goal:

Our goal at Impact Merchandising is to ensure that the final step of the clients marketing campaign is activated in the precise way intended. We have an exceptional head office and field team. These individuals are focused on providing clients with exceptional merchandising and deliver detailed data, to ensure the client can measure their ROI. It’s also important to us that we equip our clients with transparent information, so they can make real time decisions in an ever-changing market.

We are constantly looking at new cloud-based software to build our efficiencies, with a strong desire and focus to grow the business over the next two years. We are always looking for professional individuals who are innovative and champions of change.


Who you are:

Picture yourself as our National Workforce Planning and Data Analyst. Sure, it is a big title, and you will wear very big shoes and multiple hats; you will be responsible for forecasting each territories and workload capacities whilst ensuring accurate data is deployed and post analysis is completed.

Reporting directly into the General Manager, this role requires strong communication skills and the ability to interpret and simplify complex processes. This career opportunity will expose you to challenging projects, allow you to be a real influence and be part of a committed leadership team driving benchmark performance.

You will be responsible for supporting both external and internal stakeholders within Operations by providing data, reporting and analysis, insights into existing processes, and recommending improvement strategies, both proactively, and upon request.

Critical to this role is commercial acumen preferably in publishing, a strong attention to detail and ability to develop operational knowledge.

You have an insatiable curiosity to discover how things work and aren’t afraid to get dirty when you find things that need fixing. You not only identify issues, but you solve them.

This is an exciting, critical role in our business and will suit someone who is looking for the next step in their career. If you are ready for the opportunity to work in a fun, fast paced multiplatform media environment apply now!


Applications close 22 May 2019.


Impact is part of the Seven West Media Group, a market-leading Australian multi-platform media business active in broadcast television, magazine publishing, content generation and e-commerce and a dominant force in all the categories in which we operate. Be part of our journey.

Advertised: 08 May 2019 12:00 AM AUS Eastern Standard Time
Applications close: 22 May 2019 11:55 PM AUS Eastern Standard Time

Back to search results",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
285,Data Analyst,        AKQA,https://au.indeed.com/rc/clk?jk=427106c52cb534f2&fccid=f3433a507ce87736&vjs=3,"At AKQA, we believe in the imaginative application of art and science to create beautiful ideas, products and services. With an entrepreneurial and collaborative approach, we design adaptive digital services and applications that capture the imagination, delivering impressive returns for our clients.

As a Senior Data Analyst at AKQA, you’ll focus on generating insights from data, enabling us to optimise our clients’ business performance, whilst ensuring their own customers enjoy more relevant and personalised experiences. You’ll work closely with digital specialists from a range of strategy, creative and technology disciplines. And you’ll provide leadership and direction to more junior team members, whilst building valued partnerships with all your clients and colleagues.

At AKQA, you’ll work in a meritocratic culture surrounded by some of the brightest minds in their fields. You’ll have the opportunity to learn and grow within a creative and technically advanced team, with access to ongoing personal and professional development. At AKQA, we’re committed to your career growth, as well as your work/life balance.


RESPONSIBILITIES:

Build a strong understanding of your clients’ business challenges and goals.
Take a proactive approach to problem-solving, developing hypotheses and actionable insights from data sets related to everything from eCommerce shopping carts to online video.
Prepare reports and create dashboards which give our clients information and insight into their business’ performance.
Collaborate with technical engineers to integrate data platforms together.
Design, deploy, analyse and optimise A/B and multivariate tests.
Configure and deploy website tagging and analytics tools for site implementations, including custom events, variables and dimensions.
Prepare presentations and present to senior-level clients, combining your ability to generate insights with your data manipulation and visualisation skills.
Mentor team members and enhance the growth and reputation of AKQA and our Insights & Personalisation team.


SKILLS AND QUALIFICATIONS:

Experience with Adobe Analytics is a must.
Experience with Google Analytics is a must.
Experience with Adobe Experience Cloud products such as Target, Audience Manager and Tag Manager desired.
Understanding of campaign tracking.
Experience with Google Tag Manager and wider Google 360 suite desired.
Ability to write basic code for data manipulation.
High proficiency in MS Excel.
Experience with Tableau or Power BI is highly regarded.
Strong communication skills, enabling you to present insights with confidence and ‘tell a story’ with data.
Enthusiastic, solution-focused attitude, with the determination to find the best outcome for all projects.


AKQA is an Equal Opportunities Employer, we believe that diversity is vital to AKQA's ability to provide our clients with the best recommendations and are committed to fostering a varied and inclusive work environment. Your race, colour, ancestry, religion, gender, gender identity, national origin, sexual orientation, age, marital status, disability or veteran status have no bearing on our hiring decisions. If you have a disability or special need that requires accommodation, please let us know.",Location Unknown,Work Type Unknown,Senior,Salary Frequency Unknown,,,135000.0,LDA
286,Data Analyst,        Bond Executive,https://au.indeed.com/rc/clk?jk=2097798ae9946d4d&fccid=0f515ea848b4d859&vjs=3,"An exceptional opportunity to join a global strategy house that are growing nationally and continue to win admiration from clients and peers.
This is a unique opportunity to work on cutting edge projects for some of Australia leading companies, including banking, mining, healthcare and technology start ups.
Projects will include:
Customer strategy & planning
Digital strategy and optimisation
Data architecture
process automation
Data visualisation & dashboard reporting
They are a progressive consultancy that pride themselves on creating a positive work atmosphere and opportunities for their employees, including:
supportive mentors
flexible work arrangements
overseas secondments
professional training and development
Preferably you will have studied in one of the following areas:software engineering, computer science and or mathematics.
skills & experience
A key part of this role is to translate strategic objectives into new streams of work and then be involved in the subsequent delivery phase. Also, of critical importance is the ability to problem solve and to use initiative to drive positive outcomes for your clients.
Desired Attributes:
Degree qualified with good academics
Professional communication skills
Exposure to some softwares languages,(ie Spark, python, R, Open source, Microsoft, Google)
On Offer
Given the growth and scale of investment, the company is willing to go above and beyond, and structure an attractive package to secure top consultants. In return you will be exposed to a wide range of projects which will give you the skills and expertise necessary to excel your career.
For a confidential discussion, please click the APPLY button below and attach a copy of your resume in word format.An exceptional opportunity to join a global strategy house that are growing nationally and continue to win admiration from clients and peers.",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
287,Data Analyst,        SSI,https://au.indeed.com/rc/clk?jk=2aeb9090bfd29a29&fccid=3322122de9faaef8&vjs=3,"Liverpool Location
Excellent benefits including Salary Packaging
Salesforce CRM experience essential

ABOUT US
SSI is a community organisation and social business that supports newcomers and other Australians to achieve their full potential. We work with all people who have experienced vulnerability, including refugees, people seeking asylum and culturally and linguistically diverse (CALD) communities, to build capacity and enable them to overcome inequality. Our vision is to achieve a society that values the diversity of its people and actively provides support to ensure meaningful social and economic participation and to assist individuals and families reach their potential.
PURPOSE OF THE ROLE
The Data Analyst will prepare reports to monitor the programs performance against the set KPIs and contractual requirements and other targets as set by the management. This position also provides technical advice and support for Employment Services staff at all sites within the service.
YOUR CONTRIBUTION
Your main duties will include:
Ensure that employment and enterprise services programs data is entered in an accurate and timely manner
Manage and maintain data quality error detection system and Perform ad-hoc queries of the relevant database as required
Assist in data security and integrity by participate in quality assurance projects as required
Assist in maintaining employment and enterprise services data management systems and resolving technical and data problems of the Salesforce CRM identified by service staff
Prepare reports to monitor the programs performance against the set KPI and contractual obligations
ABOUT YOU- Selection Criteria
You would be an experienced Data with previous experience using Salesforce CRM as essential. You will have highly developed computer literacy and MS Office skills (intermediate level required). High level of written skills and data reporting as well as Well-developed analytical and organisational skills will be highly important for you to succeed in this role. Your ability to work under pressure and multi-task whilst being a self-motivator with initiative would be highly desirable.
WHAT WE OFFER
We have a fantastic benefits package that promotes work/life balance; something we are very passionate about! This includes a fortnightly Accrued Day Off (ADO) for full time staff, flexible working arrangements and generous salary packaging options so you can increase your take home pay!
We offer the opportunity to engage in meaningful work that makes a real difference to the lives of our clients, their families, carers, and communities.
SSI is passionate about social justice and diversity and is committed to being an EEO employer. We embrace diversity in our workforce and encourage applications from culturally and linguistically diverse backgrounds, including those from Aboriginal, Torres Strait Island heritage and people with lived experience of disability.
We strongly believe in protecting the safety and well-being of children and vulnerable communities and take child protection very seriously. All employees will undergo a National Police Clearance and a Working with Children Check as a condition of employment.
If you require a reasonable adjustment please email talent@ssi.org.au
Applications close date: 17th May 2019",Location Unknown,Work Type Unknown,Mid,Salary Frequency Unknown,,,112500.0,LDA
